state,county,air_connectivity,rail_intensity,infrastructure_quality,dock_presence,county_fips,community_resilience_value,community_risk_factor_value,cold_wave_risk_index_value,drought_risk_index_value,earthquake_risk_index_value,hail_risk_index_value,heat_wave_risk_index_value,hurricane_risk_index_value,ice_storm_risk_index_value,landslide_risk_index_value,lightning_risk_index_value,riverine_flooding_risk_index_value,strong_wind_risk_index_value,tornado_risk_index_value,wildfire_risk_index_value,winter_weather_risk_index_value,wage_trade_transport_utilities,wage_information,wage_prof_business,has_policy_signal,policy_direction_score
Florida,Wakulla County,0.0,0.0,0.625,0.0,12129,2.5784330368042,1.02787782904836,0.0,2776.64678906703,50192.6687852936,13762.6909234465,86789.3508259556,5525302.49963557,,20726.4684242764,84079.9327489306,1827398.82527235,144401.520505119,1391002.39151385,2097036.35987769,10040.0431295584,650.0,1245.0,1391.0,,
Florida,Walton County,0.5306282510621704,3.1354942159291497,0.6506550218340611,0.0,12131,2.59209799766541,1.03376756728353,0.0,84653.4103486637,192245.746413608,53371.9963489565,29663.0430872342,81703118.9634014,1035.83607533149,28814.4836861195,1518864.31716978,3137732.50666419,132644.213444787,4852829.80924121,569688.334254259,21365.885545111,852.0,2306.0,1463.0,,
Florida,Washington County,0.0,2.5649493574615367,0.6666666666666666,0.0,12133,2.45084500312805,1.46215080502236,0.0,80790.1148239213,78653.6266571768,20947.0619763277,14268.6155960709,28041032.4949187,,33414.329702301,582203.146193892,2694542.99835416,65370.4413910926,2615023.16628578,309277.450510497,9789.96925340502,775.0,829.0,1018.0,,
Georgia,Appling County,0.5306282510621704,3.6375861597263857,0.9090909090909092,0.0,13001,2.55985689163208,1.36310293542773,190013.81689532,284860.569971112,290427.45901338,25960.0657208912,78099.3217185859,10952015.1852839,2302.81629692937,11121.0157616149,166582.85845929,110309.71526307,175329.367399963,938240.519284895,106462.074415404,17984.6453530972,1716.0,1009.0,1126.0,,
Georgia,Athens-Clarke County,,,,,0<NA>,,,,,,,,,,,,,,,,,,,,1.0,0.0
Georgia,Atkinson County,0.0,1.3862943611198906,0.860655737704918,0.0,13003,2.46284198760986,1.66377634661653,103709.365136915,160540.797366799,86525.6165153971,47098.4403866669,43835.0226537491,3502858.03677105,221.604895048142,8723.9369464157,96379.8957538007,23872.2271203511,68046.7130159658,617124.808673662,99360.9110717751,13901.0177651545,830.0,,826.0,,
Georgia,Bacon County,0.3364722366212129,1.791759469228055,0.8977272727272727,0.0,13005,2.46682405471802,1.5315405397229,85553.3878616159,161633.143280663,189282.055994861,16441.5894116329,54190.9175095933,4344135.51467586,1547.93929724193,12883.2620746678,135210.828986276,16484.7862773233,89301.7299583367,729771.311963694,187494.477889747,14436.840876283,874.0,0.0,865.0,,
Georgia,Baker County,0.0,0.0,0.8333333333333334,0.0,13007,2.40089392662048,1.36930203504066,0.0,80419.5413141638,10245.9140045273,20250.6931294741,10815.616819527,829109.837501463,379.174245221658,12148.9228111475,32104.8601331646,339149.788785217,59780.6891007154,286698.968381041,1796.39307759306,3096.25421667524,473.0,0.0,0.0,,
Georgia,Baldwin County,0.6931471805599453,3.332204510175204,0.9285714285714286,0.0,13009,2.54164791107178,1.30781016567554,0.0,23438.7488894039,844426.570142237,586586.755834012,185492.900406986,1128259.18802886,382785.146241872,29241.071443636,172036.132333832,57586.6929123248,277007.180968444,1275878.22054247,14688.780587518,43005.6293818644,775.0,1066.0,786.0,,
Georgia,Banks County,0.0,2.6390573296152584,0.7849462365591398,0.0,13011,2.45900201797485,1.24489640611716,0.0,6482.6994299104,207058.968287814,360880.766408664,0.0,328914.75501131,229957.518848697,27108.1570005226,118949.096684252,122822.769766424,253353.030097683,921539.850326806,15494.4199424491,54642.0312997047,748.0,0.0,1198.0,,
Georgia,Barrow County,0.6931471805599453,2.995732273553991,0.8481012658227848,0.0,13013,2.57992005348206,1.23152457738049,0.0,0.0,682763.907341657,1035220.50283008,549952.952581693,296748.179155299,174867.665945192,26208.6330762652,412849.281224434,128606.582184157,573244.433987751,3041246.14091424,17850.1311050155,156180.227676766,972.0,807.0,922.0,,
Georgia,Bartow County,0.6931471805599453,4.276666119016055,0.8242009132420092,0.0,13015,2.57586193084717,1.18771871061869,296458.625577467,12920.3576394301,1814154.0145903,1499484.28589781,0.0,381892.790717808,199172.374404155,141333.082112977,346114.119018367,607504.599875457,627415.664133292,8084158.7592752,13990.9890459274,232536.864202896,1069.0,1091.0,1063.0,,
Georgia,Ben Hill County,0.5306282510621704,2.9444389791664403,0.9042553191489362,0.0,13017,2.45443201065063,1.38791803982404,0.0,72800.1176620285,149321.434293578,61170.059729896,44768.3410885682,2138907.16323815,4627.86823556229,26206.0111963315,75188.7726090854,622322.998987471,152526.502079306,1537111.78948714,24925.0925160367,26500.5537463911,724.0,1095.0,973.0,,
Georgia,Berrien County,0.3364722366212129,3.218875824868201,0.8950617283950617,0.0,13019,2.44744205474854,1.32494675113685,0.0,89910.0877806521,116244.475577732,37146.4560229947,44158.9073157218,4900744.71928528,393.491534305317,26939.8941394475,193752.215790979,40020.2275601771,146666.655111333,1314871.90509416,64819.8997161476,16017.3618291229,602.0,0.0,869.0,,
Georgia,Bibb County,1.308332819650179,4.2626798770413155,0.8818181818181818,0.0,13021,2.6592230796814,1.32390152009091,0.0,7682.02145081696,1465746.60726907,1605810.24877969,937820.989358432,4943644.15383054,841650.484145383,29499.7926900414,184603.045979944,342095.507446906,374652.745911721,5820391.00291524,46922.906811282,114825.506614912,889.0,1445.0,1108.0,,
Georgia,Bleckley County,0.5306282510621704,2.833213344056216,0.9333333333333332,0.0,13023,2.55845904350281,1.22187489562073,0.0,288249.503521097,134896.909342321,23032.8009009881,145541.456538078,1063426.73605813,30692.7808081168,2774.4971212674,34400.6388890222,13753.3011409379,76152.0340071389,375471.764129827,5548.07486880791,4853.38316745432,663.0,0.0,1280.0,,
Georgia,Brantley County,0.1823215567939546,3.9889840465642745,0.8240740740740741,0.0,13025,2.4962739944458,1.22013272560521,43456.3554827148,66613.8055115497,131946.007440567,63087.1793187874,68412.8932436444,6079840.30799321,4217.74813123493,26474.6502373698,76126.7951248715,151298.645660618,70614.8946818332,531217.125142238,431987.929911622,22867.1159744548,1014.0,1395.0,710.0,,
Georgia,Brooks County,0.5306282510621704,3.871201010907891,0.8221153846153846,0.0,13027,2.46264004707336,1.41661602288286,0.0,78349.3476217276,56987.8677265907,44921.3318505445,42631.3326004031,4270910.66335039,378.470438879674,34079.6890286541,247502.958354881,383367.027667841,141269.320852361,1304960.69535573,45571.5933803362,15452.7665097171,1136.0,0.0,955.0,,
Georgia,Bryan County,0.0,3.688879454113936,0.8397435897435898,0.0,13029,2.70632100105286,1.0741910966172,0.0,5608.71957962484,739135.198023579,118901.481007387,177039.008533327,29747896.9956371,29403.7813384976,20614.9657613888,119471.360604835,319183.365848002,147020.221312401,999061.748528633,1254167.5001476,43716.8427398949,753.0,1064.0,1115.0,,
Georgia,Bulloch County,0.6931471805599453,3.091042453358316,0.9028776978417268,0.0,13031,2.59045100212097,1.23988702261718,0.0,1852965.7904059,2546405.64691297,144224.992192311,591975.866455019,30544272.301036,74098.230483487,26939.9544475426,236173.207623839,274366.423988585,101191.645890739,3853193.80512579,224174.807603879,104393.233099739,744.0,1187.0,881.0,1.0,0.0
Georgia,Burke County,0.3364722366212129,4.189654742026425,0.84375,0.0,13033,2.59638595581055,1.25049830410909,0.0,2240705.25594409,667720.47441234,83048.6888566731,140030.416035937,2439200.89723433,425458.045991248,24419.1934271799,95295.2485950689,8312.83146964684,427657.249825119,1341434.12882792,32461.7424895553,62577.681809024,2027.0,723.0,2677.0,,
Georgia,Butts County,0.0,2.9444389791664403,0.7391304347826086,0.0,13035,2.566899061203,1.33028073281068,0.0,79191.2073655084,233379.461200196,326943.319962086,24965.7352756581,280516.384101791,15371.3178751174,25054.0127962674,122475.279566148,13984.4105267279,173806.313013274,978513.864081012,7643.31363265498,35876.6153847729,980.0,0.0,1094.0,,
Georgia,Calhoun County,0.0,3.5263605246161616,0.9418604651162792,0.0,13037,2.42171192169189,1.57982860212752,0.0,142591.492216855,41187.802760846,37245.307433371,24602.1795322651,1583308.83862744,2203.10456146961,614.63787150453,78417.2713716834,340002.820888786,128361.986444854,803872.252665825,4409.72954455799,9505.99552924712,1028.0,,689.0,,
Georgia,Camden County,0.0,3.1780538303479458,0.8526315789473684,0.0,13039,2.62697911262512,1.11023637397227,16104.2443354286,0.0,305766.85792755,44580.0904451708,81910.1313115466,23064570.115244,16157.9310686078,21628.000441649,98887.7231767045,299207.48495742,185560.463766593,1374214.2361478,1595992.40472481,68264.4975805927,726.0,784.0,1323.0,,
Georgia,Candler County,0.5306282510621704,2.1972245773362196,0.9344262295081968,0.0,13043,2.37471199035645,1.76079461338044,0.0,557172.704509019,306241.999774481,66986.0303961421,112848.604470154,2647338.51829971,21474.4367258183,4553.46694186988,51431.3048246626,30720.5676272965,189225.63999287,718927.644673984,39099.2563593183,19323.5944516415,822.0,0.0,827.0,,
Georgia,Carroll County,0.6931471805599453,3.80666248977032,0.8601190476190477,0.0,13045,2.60262799263,1.24322284630737,0.0,0.0,1504714.22037534,1075431.78985442,0.0,934528.991507848,191310.542699513,149914.527898387,528979.376517955,2148156.66016463,493614.310015781,9669914.60689443,248121.145841017,29351.8236010135,833.0,1240.0,1299.0,,
Georgia,Catoosa County,0.0,2.70805020110221,0.75,0.0,13047,2.51130294799805,1.1064132313006,137200.049681021,16380.3117494295,1633299.7035546,138936.742843003,0.0,111557.823537406,141024.755652443,23920.3179783008,260329.949104459,521517.396705511,482422.920928469,5549364.88474383,2719.13890695429,189695.546810149,781.0,1118.0,926.0,,
Georgia,Charlton County,0.0,3.8501476017100584,0.8169014084507042,0.0,13049,2.37234807014465,1.5656113586073,5854.50777297307,217.680038085113,74823.4022312264,16495.9256951104,25720.5255880649,6321916.00251628,3891.63808694598,24253.2392099917,168221.558026727,20809.5657961191,59743.1595378127,345432.939386003,441986.213087919,12639.3059343594,580.0,0.0,1141.0,,
Georgia,Chatham County,0.0,4.653960350157523,0.8735849056603774,0.0,13051,2.77117204666138,1.13569345742943,0.0,56006.985457123,10821050.3642242,324910.922617939,2274570.80072725,282762800.999204,251464.142405642,143691.296301203,1945498.38366335,1166143.40343431,379408.169048921,2676563.73799702,4950405.32790319,71148.5088055469,1041.0,1306.0,1038.0,,
Georgia,Chattahoochee County,0.0,0.6931471805599453,0.8571428571428571,0.0,13053,2.39742088317871,1.15512163323612,0.0,1116.13211243486,36253.0207829893,44520.7030361966,37999.560767562,185243.563897398,3221.88925647848,27966.4290882142,43919.2849104056,3776.27285970754,25188.3510438037,303161.756796192,9322.20916718434,5552.10920634849,650.0,0.0,1130.0,,
Georgia,Chattooga County,0.0,2.1972245773362196,0.7477876106194691,0.0,13055,2.45274901390076,1.33422917014893,129719.228630329,8425.26729564028,494480.64103427,122076.768092448,0.0,144442.966816786,70987.1064307177,29127.8951945733,126134.099801378,1531295.06783579,230453.681722533,4152807.36338916,4392.70993548389,71517.6877494462,624.0,0.0,914.0,,
Georgia,Cherokee County,0.6931471805599453,3.367295829986474,0.923780487804878,0.0,13057,2.60305500030518,0.966934116400618,430426.50451781,0.0,1666222.29512485,2760352.40127476,0.0,717531.753615574,158559.616650613,135694.292982493,1091857.82085584,2217756.64723905,369700.433015346,13522632.6157681,46382.9199991336,491185.044023862,878.0,1698.0,1184.0,,
Georgia,Clarke County,0.6931471805599453,3.4339872044851463,0.8921568627450981,0.0,13059,2.54444789886475,1.26261192842576,0.0,7942.48194537312,1919668.59975686,1247408.08457086,285408.070065491,1585174.3893078,225912.999557413,158291.31674633,505211.853360271,111802.623136605,202137.699099849,4655159.28804313,17246.0210063257,213980.007575643,903.0,1536.0,1116.0,,
Georgia,Clay County,0.0,0.0,0.8809523809523809,0.0,13061,2.36244106292725,1.78980314731598,0.0,473724.531581863,17200.4298400359,17571.7507366578,9377.70719389492,813436.53683474,1517.53043253937,39196.6889262072,46071.8625834003,1592.83269919872,83846.4101496458,514858.195215117,14490.5013249096,7645.64682184154,480.0,0.0,661.0,,
Georgia,Clayton County,1.791759469228055,3.258096538021482,0.9077380952380952,0.0,13063,2.47091794013977,1.44721984961239,0.0,0.0,3040866.02749481,6827146.65406929,0.0,1870280.15031617,263152.579193347,176876.327938655,523970.533434139,759378.449125883,786315.150418794,15755253.600862,44056.3754710936,394871.361682866,1721.0,1512.0,913.0,,
Georgia,Clinch County,0.1823215567939546,3.9889840465642745,0.8040540540540541,0.0,13065,2.49106597900391,1.64916723371516,54458.9193224201,146316.751939281,75586.1181028436,39463.3040021133,24960.6743365314,2987919.90583154,192.798642562116,6606.42937547368,111488.644040635,148789.773467401,59354.6118247565,446343.875516814,106083.56962984,15271.9513527762,726.0,611.0,689.0,,
Georgia,Cobb County,0.9162907318741552,4.143134726391533,0.9456521739130436,0.0,13067,2.55697202682495,1.02052812639052,0.0,0.0,7784837.03192019,4820584.54731746,0.0,3171399.35732143,193738.666480272,144435.939808872,3475958.58427769,4747524.46392554,444272.592842884,31719443.2071037,51049.0551410524,1144068.04059808,1226.0,1980.0,1811.0,,
Georgia,Coffee County,0.5306282510621704,3.4011973816621555,0.9285714285714286,0.0,13069,2.47546195983887,1.42449565701542,247329.491726052,341155.389053083,488412.225073697,47328.4676805381,196473.239775398,12662055.4433512,2001.44672096301,25906.384055221,74423.5850930127,96704.1609896664,100365.69978395,2842128.89896359,300306.858039106,50707.3902036826,880.0,810.0,903.0,,
Georgia,Colquitt County,0.6931471805599453,3.6635616461296463,0.9149484536082474,0.0,13071,2.42034888267517,1.52374384342571,0.0,100045.624932884,273079.881690729,214305.156130238,193479.132562364,14302718.3403267,2916.71657195731,31655.2499682151,536524.171404039,977579.327915108,499490.984410626,4782966.6849581,69457.3923267793,66022.3273833085,835.0,1103.0,823.0,,
Georgia,Columbia County,0.0,3.091042453358316,0.9558823529411764,0.0,13073,2.63087511062622,1.00262788588371,0.0,55135.5451937424,1492070.06757049,254782.956623446,404528.893920908,3468033.43924817,1941804.03896334,120185.894462496,390460.446561545,185009.388624758,1280730.95705871,6832223.07177876,41654.6030219586,290747.638744165,827.0,1252.0,950.0,,
Georgia,Cook County,0.5306282510621704,3.610917912644224,0.8863636363636364,0.0,13075,2.5334689617157,1.48495386802965,0.0,88621.894438651,124836.864583123,77120.8023155184,46354.9076790197,5453057.76280009,432.681622102075,32402.0426201717,196703.689825523,859889.072949897,267650.680031911,1344534.61528756,29357.859737641,17662.2360184683,662.0,647.0,735.0,,
Georgia,Coweta County,0.6931471805599453,4.1588830833596715,0.8988439306358381,0.0,13077,2.63706207275391,1.06409664092935,0.0,31775.9726446531,984131.68676831,2564444.13299734,0.0,1355665.93902055,156499.56776779,131877.164833417,472377.311286546,141385.028688517,298986.157876767,4801081.1795642,33028.4373041311,147580.384555233,892.0,1149.0,846.0,,
Georgia,Crawford County,0.0,2.3978952727983707,0.979591836734694,0.0,13079,2.44427490234375,1.3509905681895,0.0,15433.0601109651,68348.0922686741,159504.612762817,59846.8578320331,343120.425824569,50194.8436299035,28437.9892309586,55807.1831879634,17153.5386390302,65857.7493402176,396212.327998254,6990.99326540839,16201.4912232071,504.0,0.0,1589.0,,
Georgia,Crisp County,0.5306282510621704,3.9889840465642745,0.914141414141414,0.0,13081,2.47755408287048,1.628749187979,0.0,656199.648989364,283408.808332934,128979.416767161,368344.662439144,3734207.59040934,9548.98486785655,36574.7473963699,257359.1274616,351695.870906283,294445.548951143,2741824.54564501,14111.7074264068,13080.6354913274,839.0,840.0,757.0,,
Georgia,Dade County,0.0,3.367295829986474,0.7602739726027398,0.0,13083,2.43807601928711,1.2741226042374,67013.900446739,2899.28413823696,299704.44374031,11108.6748483758,0.0,38035.0430122673,53289.0262252828,27778.1851322895,65197.700160238,295133.317000782,477662.429209922,2609017.02478289,4424.22486401191,53132.2439736539,574.0,0.0,1064.0,,
Georgia,Dawson County,0.0,0.0,0.8333333333333334,0.0,13085,2.65164995193481,1.00647507341331,151876.376806387,1471.43784290812,252908.897997955,278951.925670469,0.0,61096.9365203816,225683.206160312,51312.6962696539,304189.048829675,46721.2525498056,246578.062109532,1404597.68143892,13101.4750929489,86578.3152016803,616.0,1160.0,1078.0,,
Georgia,DeKalb County,0.9162907318741552,3.912023005428146,0.860969387755102,0.0,13089,2.52406191825867,1.21018839954158,0.0,0.0,7585231.41622132,5715270.36872864,0.0,4434273.27985942,387977.400741771,181810.786583006,1159945.42810732,5766705.68245052,719080.198620234,15533962.3975187,104372.078025852,1382882.19530234,1172.0,2453.0,1732.0,,
Georgia,Decatur County,0.5306282510621704,4.04305126783455,0.8851351351351351,0.0,13087,2.46443009376526,1.50185716863207,0.0,98304.8101421266,104492.091828533,106561.328520373,83175.1425957597,15260730.0758799,738.979892220705,33899.2127770176,635393.759792026,903171.932630703,275816.988699303,3449484.39529448,135354.780617784,29457.1476527468,850.0,984.0,1058.0,,
Georgia,Dodge County,0.5306282510621704,3.784189633918261,0.912280701754386,0.0,13091,2.44528794288635,1.38978993206703,0.0,184393.257885497,242335.664158501,46780.2222140794,329158.308603262,2341398.08832209,4832.40771903941,32260.2955182791,86586.8627248541,20260.9567097213,100992.057367101,440639.367499896,12960.268381446,7373.70892000525,581.0,0.0,891.0,,
Georgia,Dooly County,0.0,3.688879454113936,0.8904109589041096,0.0,13093,2.40980100631714,1.60695833374127,0.0,1130276.11994262,158244.551831216,80533.3031903773,197254.620166368,1820600.66632087,4474.2870451017,33656.6409419626,53659.8756027572,97706.1567179816,111788.034629039,666144.049593091,7114.25981675061,5770.12212684246,894.0,0.0,750.0,,
Georgia,Dougherty County,1.0986122886681098,4.110873864173311,0.903061224489796,0.0,13095,2.6167209148407,1.38649504487971,0.0,106705.758689926,807709.274526257,77210.089921737,323548.749126809,9983019.02015131,7730.00911216459,29737.0292680822,994357.98060127,3075151.06755125,770612.352271289,3250469.48594009,32748.0298411538,47710.4853173997,887.0,1593.0,898.0,,
